,order_id,order_date,order_time,order_quantity,product_name,customer_country,shipment_date,shipment_mode,gross_sales,discount_percent,profit
30131,45883,2022-10-31,18:30,1,Pelican Sunstream 100 Kayak,Canada,2022-11-01,Same Day,200,0.04,100
30132,55528,2023-03-21,13:34,1,Pelican Sunstream 100 Kayak,Mexico,2023-03-25,Second Class,200,0.04,100
30133,59035,2023-05-11,18:14,1,Pelican Sunstream 100 Kayak,Cuba,2023-05-12,Same Day,200,0.2,100
30134,63981,2023-07-22,23:02,1,Pelican Sunstream 100 Kayak,Italy,2023-07-23,Same Day,200,0.18,100
30135,65696,2023-08-16,23:53,1,Pelican Sunstream 100 Kayak,France,2023-08-17,Same Day,200,0.03,100
30136,67015,2023-09-05,5:59,1,Pelican Sunstream 100 Kayak,United Kingdom,2023-09-11,Second Class,200,0.16,100
30137,67325,2023-09-09,18:35,1,Pelican Sunstream 100 Kayak,France,2023-09-15,Second Class,200,0.01,100
30138,33,2021-01-01,11:12,1,Pelican Sunstream 100 Kayak,Honduras,2021-01-03,First Class,200,0.09,100
30139,655,2021-01-10,13:07,1,Pelican Sunstream 100 Kayak,Per�,2021-01-12,First Class,200,0.02,100
30140,1996,2021-01-30,2:56,1,Pelican Sunstream 100 Kayak,Mexico,2021-02-01,First Class,200,0.13,100
30141,3726,2021-02-24,9:02,1,Pelican Sunstream 100 Kayak,Bolivia,2021-02-26,Second Class,200,0.1,100
30142,17271,2021-09-10,2:27,1,Pelican Sunstream 100 Kayak,Switzerland,2021-09-12,First Class,200,0.06,100
30143,17281,2021-09-10,5:57,1,Pelican Sunstream 100 Kayak,France,2021-09-12,Second Class,200,0.05,100
30144,17541,2021-09-14,1:02,1,Pelican Sunstream 100 Kayak,Spain,2021-09-16,First Class,200,0.16,100
30145,17681,2021-09-16,2:05,1,Pelican Sunstream 100 Kayak,Germany,2021-09-18,Second Class,200,0.25,100
30146,21271,2021-11-07,11:49,1,Pelican Sunstream 100 Kayak,Australia,2021-11-09,First Class,200,0.02,100
30147,21981,2021-11-17,20:34,1,Pelican Sunstream 100 Kayak,India,2021-11-19,First Class,200,0.18,100
30148,21983,2021-11-17,21:16,1,Pelican Sunstream 100 Kayak,Indonesia,2021-11-19,First Class,200,0.17,100
30149,23233,2021-12-06,3:12,1,Pelican Sunstream 100 Kayak,Thailand,2021-12-08,First Class,200,0.13,100
30150,25631,2022-01-10,3:19,1,Pelican Sunstream 100 Kayak,Australia,2022-01-12,Second Class,200,0.05,100
30151,27016,2022-01-30,8:33,1,Pelican Sunstream 100 Kayak,Indonesia,2022-02-01,Second Class,200,0.03,100
30152,33311,2022-05-01,5:58,1,Pelican Sunstream 100 Kayak,USA,2022-05-03,First Class,200,0.01,100
30153,37666,2022-07-03,19:43,1,Pelican Sunstream 100 Kayak,USA,2022-07-05,Second Class,200,0.16,100
30154,37666,2022-07-03,19:43,1,Pelican Sunstream 100 Kayak,USA,2022-07-05,Second Class,200,0.17,100
30155,39355,2022-07-28,11:27,1,Pelican Sunstream 100 Kayak,USA,2022-07-30,First Class,200,0.16,100
30156,39366,2022-07-28,15:18,1,Pelican Sunstream 100 Kayak,USA,2022-07-30,Second Class,200,0.1,100
30157,43856,2022-10-02,4:21,1,Pelican Sunstream 100 Kayak,Russia,2022-10-04,Second Class,200,0.18,100
30158,55965,2023-03-27,22:40,1,Pelican Sunstream 100 Kayak,El Salvador,2023-03-29,First Class,200,0.03,100
30159,55965,2023-03-27,22:40,1,Pelican Sunstream 100 Kayak,El Salvador,2023-03-29,First Class,200,0.04,100
30160,59095,2023-05-12,15:15,1,Pelican Sunstream 100 Kayak,Cuba,2023-05-14,First Class,200,0.06,100
30161,61038,2023-06-09,23:58,1,Pelican Sunstream 100 Kayak,Honduras,2023-06-11,First Class,200,0.1,100
30162,65841,2023-08-19,2:41,1,Pelican Sunstream 100 Kayak,Netherlands,2023-08-21,Second Class,200,0.1,100
30163,67273,2023-09-09,0:22,1,Pelican Sunstream 100 Kayak,Germany,2023-09-11,First Class,200,0.2,100
30164,67681,2023-09-14,23:19,1,Pelican Sunstream 100 Kayak,Italy,2023-09-16,First Class,200,0.07,100
30165,696,2021-01-11,3:29,1,Pelican Sunstream 100 Kayak,Mexico,2021-01-13,Standard Class,200,0.16,100
30166,7181,2021-04-15,19:28,1,Pelican Sunstream 100 Kayak,Guatemala,2021-04-17,Standard Class,200,0.0,100
30167,23276,2021-12-06,18:16,1,Pelican Sunstream 100 Kayak,Indonesia,2021-12-08,Standard Class,200,0.18,100
30168,39375,2022-07-28,18:27,1,Pelican Sunstream 100 Kayak,USA,2022-08-03,Standard Class,200,0.06,100
30169,53596,2023-02-21,8:42,1,Pelican Sunstream 100 Kayak,Venezuela,2023-02-23,Standard Class,200,0.09,100
30170,57873,2023-04-24,19:08,1,Pelican Sunstream 100 Kayak,Cuba,2023-04-28,Standard Class,200,0.17,100
30171,57873,2023-04-24,19:08,1,Pelican Sunstream 100 Kayak,Cuba,2023-04-28,Standard Class,200,0.18,100
30172,59623,2023-05-20,8:14,1,Pelican Sunstream 100 Kayak,Mexico,2023-05-24,Standard Class,200,0.1,100
30173,63563,2023-07-16,20:35,1,Pelican Sunstream 100 Kayak,France,2023-07-20,Standard Class,200,0.05,100
30174,63563,2023-07-16,20:35,1,Pelican Sunstream 100 Kayak,France,2023-07-20,Standard Class,200,0.06,100
30175,63563,2023-07-16,20:35,1,Pelican Sunstream 100 Kayak,France,2023-07-20,Standard Class,200,0.07,100
30176,7508,2021-04-20,14:02,1,Pelican Sunstream 100 Kayak,Brazil,2021-04-24,Standard Class,200,0.05,100
30177,11235,2021-06-13,23:46,1,Pelican Sunstream 100 Kayak,United Kingdom,2021-06-19,Standard Class,200,0.1,100
30178,17858,2021-09-18,16:06,1,Pelican Sunstream 100 Kayak,France,2021-09-22,Standard Class,200,0.12,100
30179,23693,2021-12-12,20:21,1,Pelican Sunstream 100 Kayak,Australia,2021-12-16,Standard Class,200,0.25,100
30180,23693,2021-12-12,20:21,1,Pelican Sunstream 100 Kayak,Australia,2021-12-16,Standard Class,200,0.2,100
30181,25205,2022-01-03,22:05,1,Pelican Sunstream 100 Kayak,India,2022-01-09,Standard Class,200,0.17,100
30182,25928,2022-01-14,11:22,1,Pelican Sunstream 100 Kayak,India,2022-01-18,Standard Class,200,0.25,100
30183,33253,2022-04-30,9:39,1,Pelican Sunstream 100 Kayak,USA,2022-05-04,Standard Class,200,0.13,100
30184,35383,2022-05-31,11:53,1,Pelican Sunstream 100 Kayak,USA,2022-06-04,Standard Class,200,0.0,100
30185,43931,2022-10-03,6:38,1,Pelican Sunstream 100 Kayak,Ukraine,2022-10-05,Standard Class,200,0.18,100
30186,47518,2022-11-24,15:19,1,Pelican Sunstream 100 Kayak,Ukraine,2022-11-28,Standard Class,200,0.15,100
30187,47518,2022-11-24,15:19,1,Pelican Sunstream 100 Kayak,Ukraine,2022-11-28,Standard Class,200,0.13,100
30188,47845,2022-11-29,9:53,1,Pelican Sunstream 100 Kayak,Turkey,2022-12-05,Standard Class,200,0.06,100
30189,49388,2022-12-21,22:27,1,Pelican Sunstream 100 Kayak,Nigeria,2022-12-25,Standard Class,200,0.04,100
30190,49628,2022-12-25,10:32,1,Pelican Sunstream 100 Kayak,Iran,2022-12-29,Standard Class,200,0.03,100
30191,55693,2023-03-23,23:23,1,Pelican Sunstream 100 Kayak,El Salvador,2023-03-27,Standard Class,200,0.09,100
30192,65626,2023-08-15,23:21,1,Pelican Sunstream 100 Kayak,Germany,2023-08-17,Standard Class,200,0.06,100
30193,65626,2023-08-15,23:21,1,Pelican Sunstream 100 Kayak,Germany,2023-08-17,Standard Class,200,0.07,100
30194,1326,2021-01-20,8:12,1,Pelican Sunstream 100 Kayak,Mexico,2021-01-22,Standard Class,200,0.07,100
30195,13003,2021-07-09,19:10,1,Pelican Sunstream 100 Kayak,Netherlands,2021-07-13,Standard Class,200,0.0,100
30196,15241,2021-08-11,11:15,1,Pelican Sunstream 100 Kayak,United Kingdom,2021-08-13,Standard Class,200,0.02,100
30197,19953,2021-10-19,6:04,1,Pelican Sunstream 100 Kayak,France,2021-10-23,Standard Class,200,0.16,100
30198,21956,2021-11-17,11:48,1,Pelican Sunstream 100 Kayak,Australia,2021-11-19,Standard Class,200,0.01,100
30199,23061,2021-12-03,14:56,1,Pelican Sunstream 100 Kayak,Singapore,2021-12-05,Standard Class,200,0.05,100
30200,23866,2021-12-15,8:58,1,Pelican Sunstream 100 Kayak,Japan,2021-12-17,Standard Class,200,0.13,100
30201,27055,2022-01-30,22:13,1,Pelican Sunstream 100 Kayak,Vietnam,2022-02-05,Standard Class,200,0.05,100
30202,29528,2022-03-07,0:37,1,Pelican Sunstream 100 Kayak,China,2022-03-11,Standard Class,200,0.18,100
30203,39016,2022-07-23,12:41,1,Pelican Sunstream 100 Kayak,USA,2022-07-25,Standard Class,200,0.2,100
30204,39346,2022-07-28,8:18,1,Pelican Sunstream 100 Kayak,USA,2022-07-30,Standard Class,200,0.18,100
30205,39823,2022-08-04,7:25,1,Pelican Sunstream 100 Kayak,USA,2022-08-08,Standard Class,200,0.16,100
30206,41203,2022-08-24,10:53,1,Pelican Sunstream 100 Kayak,USA,2022-08-28,Standard Class,200,0.1,100
30207,45046,2022-10-19,13:16,1,Pelican Sunstream 100 Kayak,Iran,2022-10-21,Standard Class,200,0.25,100
30208,45556,2022-10-26,23:56,1,Pelican Sunstream 100 Kayak,Togo,2022-10-28,Standard Class,200,0.01,100
30209,45556,2022-10-26,23:56,1,Pelican Sunstream 100 Kayak,Togo,2022-10-28,Standard Class,200,0.0,100
30210,51641,2023-01-23,19:47,1,Pelican Sunstream 100 Kayak,Venezuela,2023-01-25,Standard Class,200,0.0,100
30211,53391,2023-02-18,8:53,1,Pelican Sunstream 100 Kayak,Guatemala,2023-02-20,Standard Class,200,0.09,100
30212,57266,2023-04-15,22:28,1,Pelican Sunstream 100 Kayak,Mexico,2023-04-17,Standard Class,200,0.05,100
30213,61955,2023-06-23,9:14,1,Pelican Sunstream 100 Kayak,Germany,2023-06-29,Standard Class,200,0.25,100
30214,61955,2023-06-23,9:14,1,Pelican Sunstream 100 Kayak,Germany,2023-06-29,Standard Class,200,0.2,100
30215,61955,2023-06-23,9:14,1,Pelican Sunstream 100 Kayak,Germany,2023-06-29,Standard Class,200,0.0,100
30216,65278,2023-08-10,21:26,1,Pelican Sunstream 100 Kayak,Germany,2023-08-14,Standard Class,200,0.13,100
30217,67026,2023-09-05,9:50,1,Pelican Sunstream 100 Kayak,France,2023-09-07,Standard Class,200,0.06,100
30218,67883,2023-09-17,22:05,1,Pelican Sunstream 100 Kayak,Germany,2023-09-21,Standard Class,200,0.0,100
30219,7588,2021-04-21,18:03,1,Pelican Sunstream 100 Kayak,Venezuela,2021-04-25,Second Class,200,0.04,100
30220,13685,2021-07-19,18:06,1,Pelican Sunstream 100 Kayak,France,2021-07-25,Second Class,200,0.03,100
30221,19213,2021-10-08,10:49,1,Pelican Sunstream 100 Kayak,France,2021-10-12,Second Class,200,0.03,100
30222,19555,2021-10-13,10:38,1,Pelican Sunstream 100 Kayak,France,2021-10-19,Second Class,200,0.09,100
30223,25065,2022-01-01,21:02,1,Pelican Sunstream 100 Kayak,Vietnam,2022-01-07,Second Class,200,0.09,100
30224,31505,2022-04-04,21:15,1,Pelican Sunstream 100 Kayak,USA,2022-04-10,Second Class,200,0.04,100
30225,33315,2022-05-01,7:22,1,Pelican Sunstream 100 Kayak,USA,2022-05-07,Second Class,200,0.25,100
30226,33315,2022-05-01,7:22,1,Pelican Sunstream 100 Kayak,USA,2022-05-07,Second Class,200,0.0,100
30227,33828,2022-05-08,19:06,1,Pelican Sunstream 100 Kayak,USA,2022-05-12,Second Class,200,0.03,100
30228,35623,2022-06-03,23:58,1,Pelican Sunstream 100 Kayak,USA,2022-06-07,Second Class,200,0.09,100
30229,39368,2022-07-28,16:00,1,Pelican Sunstream 100 Kayak,USA,2022-08-01,Second Class,200,0.09,100
30230,41583,2022-08-30,0:01,1,Pelican Sunstream 100 Kayak,Kenya,2022-09-03,Second Class,200,0.04,100
30231,43313,2022-09-24,6:07,1,Pelican Sunstream 100 Kayak,Democratic Republic of Congo,2022-09-28,Second Class,200,0.02,100
30232,43963,2022-10-03,17:50,1,Pelican Sunstream 100 Kayak,Romania,2022-10-07,Second Class,200,0.09,100
30233,47988,2022-12-01,11:59,1,Pelican Sunstream 100 Kayak,Sudan,2022-12-05,Second Class,200,0.09,100
30234,63053,2023-07-09,9:55,1,Pelican Sunstream 100 Kayak,Italy,2023-07-13,Second Class,200,0.07,100
30235,63988,2023-07-23,1:29,1,Pelican Sunstream 100 Kayak,France,2023-07-27,Second Class,200,0.17,100
30236,67845,2023-09-17,8:46,1,Pelican Sunstream 100 Kayak,France,2023-09-23,Second Class,200,0.06,100
30237,15548,2021-08-15,22:48,1,Pelican Sunstream 100 Kayak,Germany,2021-08-16,Same Day,200,0.15,100
30238,15548,2021-08-15,22:48,1,Pelican Sunstream 100 Kayak,Germany,2021-08-16,Same Day,200,0.16,100
30239,25895,2022-01-13,23:49,1,Pelican Sunstream 100 Kayak,India,2022-01-14,Same Day,200,0.06,100
30240,45825,2022-10-30,22:11,1,Pelican Sunstream 100 Kayak,Nigeria,2022-10-31,Same Day,200,0.06,100
30241,1901,2021-01-28,17:39,1,Pelican Sunstream 100 Kayak,Nicaragua,2021-01-30,Second Class,200,0.06,100
30242,1901,2021-01-28,17:39,1,Pelican Sunstream 100 Kayak,Nicaragua,2021-01-30,Second Class,200,0.05,100
30243,11681,2021-06-20,12:01,1,Pelican Sunstream 100 Kayak,France,2021-06-22,Second Class,200,0.01,100
30244,11891,2021-06-23,13:35,1,Pelican Sunstream 100 Kayak,Italy,2021-06-25,Second Class,200,0.25,100
30245,17671,2021-09-15,22:35,1,Pelican Sunstream 100 Kayak,France,2021-09-17,Second Class,200,0.03,100
30246,45236,2022-10-22,7:50,1,Pelican Sunstream 100 Kayak,Turkey,2022-10-24,Second Class,200,0.1,100
30247,45236,2022-10-22,7:50,1,Pelican Sunstream 100 Kayak,Turkey,2022-10-24,Second Class,200,0.09,100
30248,47661,2022-11-26,17:25,1,Pelican Sunstream 100 Kayak,Canada,2022-11-28,Second Class,200,0.17,100
30249,47661,2022-11-26,17:25,1,Pelican Sunstream 100 Kayak,Canada,2022-11-28,Second Class,200,0.18,100
30250,55576,2023-03-22,6:23,1,Pelican Sunstream 100 Kayak,Dominican�Republic,2023-03-24,Second Class,200,0.18,100
30251,61046,2023-06-10,2:46,1,Pelican Sunstream 100 Kayak,Brazil,2023-06-12,Second Class,200,0.09,100
30252,1525,2021-01-23,5:55,1,Pelican Sunstream 100 Kayak,Mexico,2021-01-25,First Class,200,0.07,100
30253,8303,2021-05-02,4:33,1,Pelican Sunstream 100 Kayak,Mexico,2021-05-04,First Class,200,0.06,100
30254,8303,2021-05-02,4:33,1,Pelican Sunstream 100 Kayak,Mexico,2021-05-04,First Class,200,0.07,100
30255,15648,2021-08-17,9:50,1,Pelican Sunstream 100 Kayak,United Kingdom,2021-08-19,First Class,200,0.0,100
30256,25616,2022-01-09,22:04,1,Pelican Sunstream 100 Kayak,India,2022-01-11,First Class,200,0.09,100
30257,27308,2022-02-03,14:51,1,Pelican Sunstream 100 Kayak,Philippines,2022-02-05,First Class,200,0.16,100
30258,29645,2022-03-08,17:36,1,Pelican Sunstream 100 Kayak,Indonesia,2022-03-10,First Class,200,0.02,100
30259,35373,2022-05-31,8:23,1,Pelican Sunstream 100 Kayak,USA,2022-06-02,First Class,200,0.01,100
30260,37935,2022-07-07,17:58,1,Pelican Sunstream 100 Kayak,USA,2022-07-09,First Class,200,0.12,100
30261,37988,2022-07-08,12:32,1,Pelican Sunstream 100 Kayak,USA,2022-07-10,First Class,200,0.2,100
30262,41305,2022-08-25,22:37,1,Pelican Sunstream 100 Kayak,Morocco,2022-08-27,First Class,200,0.13,100
30263,53641,2023-02-22,0:28,1,Pelican Sunstream 100 Kayak,Cuba,2023-02-24,First Class,200,0.16,100
30264,57055,2023-04-12,20:33,1,Pelican Sunstream 100 Kayak,Per�,2023-04-14,First Class,200,0.1,100
30265,57923,2023-04-25,12:39,1,Pelican Sunstream 100 Kayak,Brazil,2023-04-27,First Class,200,0.25,100
30266,61863,2023-06-22,1:00,1,Pelican Sunstream 100 Kayak,France,2023-06-24,First Class,200,0.1,100
30267,63395,2023-07-14,9:44,1,Pelican Sunstream 100 Kayak,France,2023-07-16,First Class,200,0.0,100
30268,63573,2023-07-17,0:06,1,Pelican Sunstream 100 Kayak,Spain,2023-07-19,First Class,200,0.03,100
30269,5703,2021-03-25,5:39,1,Pelican Sunstream 100 Kayak,Costa Rica,2021-03-29,Standard Class,200,0.16,100
30270,5703,2021-03-25,5:39,1,Pelican Sunstream 100 Kayak,Costa Rica,2021-03-29,Standard Class,200,0.15,100
30271,15216,2021-08-11,2:29,1,Pelican Sunstream 100 Kayak,United Kingdom,2021-08-13,Standard Class,200,0.09,100
30272,15216,2021-08-11,2:29,1,Pelican Sunstream 100 Kayak,United Kingdom,2021-08-13,Standard Class,200,0.07,100
30273,19285,2021-10-09,12:02,1,Pelican Sunstream 100 Kayak,Spain,2021-10-15,Standard Class,200,0.0,100
30274,21923,2021-11-17,0:15,1,Pelican Sunstream 100 Kayak,Australia,2021-11-21,Standard Class,200,0.07,100
30275,33081,2022-04-27,21:23,1,Pelican Sunstream 100 Kayak,USA,2022-04-29,Standard Class,200,0.15,100
30276,41576,2022-08-29,21:34,1,Pelican Sunstream 100 Kayak,Iraq,2022-08-31,Standard Class,200,0.06,100
30277,43213,2022-09-22,19:05,1,Pelican Sunstream 100 Kayak,Democratic Republic of Congo,2022-09-26,Standard Class,200,0.13,100
30278,43628,2022-09-28,20:28,1,Pelican Sunstream 100 Kayak,Algeria�,2022-10-02,Standard Class,200,0.04,100
30279,45583,2022-10-27,9:24,1,Pelican Sunstream 100 Kayak,Russia,2022-10-31,Standard Class,200,0.15,100
30280,47681,2022-11-27,0:25,1,Pelican Sunstream 100 Kayak,Nigeria,2022-11-29,Standard Class,200,0.06,100
30281,55673,2023-03-23,16:22,1,Pelican Sunstream 100 Kayak,Panama,2023-03-27,Standard Class,200,0.13,100
30282,59943,2023-05-25,0:21,1,Pelican Sunstream 100 Kayak,Mexico,2023-05-29,Standard Class,200,0.02,100
30283,59948,2023-05-25,2:06,1,Pelican Sunstream 100 Kayak,Dominican�Republic,2023-05-29,Standard Class,200,0.25,100
30284,61606,2023-06-18,6:58,1,Pelican Sunstream 100 Kayak,Germany,2023-06-20,Standard Class,200,0.17,100
30285,67338,2023-09-09,23:09,1,Pelican Sunstream 100 Kayak,France,2023-09-13,Standard Class,200,0.25,100
30286,67338,2023-09-09,23:09,1,Pelican Sunstream 100 Kayak,France,2023-09-13,Standard Class,200,0.2,100
30287,878,2021-01-13,19:15,1,Pelican Sunstream 100 Kayak,Cuba,2021-01-17,Standard Class,200,0.12,100
30288,9368,2021-05-17,17:40,1,Pelican Sunstream 100 Kayak,Panama,2021-05-21,Standard Class,200,0.04,100
30289,9368,2021-05-17,17:40,1,Pelican Sunstream 100 Kayak,Panama,2021-05-21,Standard Class,200,0.03,100
30290,15668,2021-08-17,16:50,1,Pelican Sunstream 100 Kayak,Finland,2021-08-21,Standard Class,200,0.17,100
30291,21648,2021-11-12,23:54,1,Pelican Sunstream 100 Kayak,Australia,2021-11-16,Standard Class,200,0.02,100
30292,25351,2022-01-06,1:14,1,Pelican Sunstream 100 Kayak,India,2022-01-08,Standard Class,200,0.09,100
30293,29246,2022-03-02,21:49,1,Pelican Sunstream 100 Kayak,Indonesia,2022-03-04,Standard Class,200,0.18,100
30294,31961,2022-04-11,13:00,1,Pelican Sunstream 100 Kayak,USA,2022-04-13,Standard Class,200,0.0,100
30295,37348,2022-06-29,4:19,1,Pelican Sunstream 100 Kayak,USA,2022-07-03,Standard Class,200,0.2,100
30296,37378,2022-06-29,14:49,1,Pelican Sunstream 100 Kayak,USA,2022-07-03,Standard Class,200,0.09,100
30297,37808,2022-07-05,21:28,1,Pelican Sunstream 100 Kayak,USA,2022-07-09,Standard Class,200,0.1,100
30298,39226,2022-07-26,14:15,1,Pelican Sunstream 100 Kayak,USA,2022-07-28,Standard Class,200,0.09,100
30299,41588,2022-08-30,1:46,1,Pelican Sunstream 100 Kayak,Ukraine,2022-09-03,Standard Class,200,0.01,100
30300,43896,2022-10-02,18:22,1,Pelican Sunstream 100 Kayak,Iraq,2022-10-04,Standard Class,200,0.04,100
30301,47333,2022-11-21,22:30,1,Pelican Sunstream 100 Kayak,Russia,2022-11-25,Standard Class,200,0.25,100
30302,49326,2022-12-21,0:44,1,Pelican Sunstream 100 Kayak,Morocco,2022-12-23,Standard Class,200,0.18,100
30303,49818,2022-12-28,5:06,1,Pelican Sunstream 100 Kayak,Democratic Republic of Congo,2023-01-01,Standard Class,200,0.0,100
30304,55356,2023-03-19,1:19,1,Pelican Sunstream 100 Kayak,Nicaragua,2023-03-21,Standard Class,200,0.07,100
30305,57866,2023-04-24,16:41,1,Pelican Sunstream 100 Kayak,Mexico,2023-04-26,Standard Class,200,0.01,100
30306,65631,2023-08-16,1:06,1,Pelican Sunstream 100 Kayak,Germany,2023-08-18,Standard Class,200,0.03,100
30307,65631,2023-08-16,1:06,1,Pelican Sunstream 100 Kayak,Germany,2023-08-18,Standard Class,200,0.04,100
30308,65981,2023-08-21,3:43,1,Pelican Sunstream 100 Kayak,France,2023-08-23,Standard Class,200,0.17,100
30309,67221,2023-09-08,6:09,1,Pelican Sunstream 100 Kayak,France,2023-09-10,Standard Class,200,0.17,100
30310,2523,2021-02-06,19:34,1,Pelican Sunstream 100 Kayak,Nicaragua,2021-02-10,Standard Class,200,0.09,100
30311,4721,2021-03-10,21:37,1,Pelican Sunstream 100 Kayak,Honduras,2021-03-12,Standard Class,200,0.2,100
30312,5786,2021-03-26,10:44,1,Pelican Sunstream 100 Kayak,Cuba,2021-03-28,Standard Class,200,0.07,100
30313,9301,2021-05-16,18:12,1,Pelican Sunstream 100 Kayak,Venezuela,2021-05-18,Standard Class,200,0.04,100
30314,9365,2021-05-17,16:37,1,Pelican Sunstream 100 Kayak,Panama,2021-05-23,Standard Class,200,0.06,100
30315,21621,2021-11-12,14:26,1,Pelican Sunstream 100 Kayak,China,2021-11-14,Standard Class,200,0.1,100
30316,23558,2021-12-10,21:03,1,Pelican Sunstream 100 Kayak,Thailand,2021-12-14,Standard Class,200,0.12,100
30317,23885,2021-12-15,15:37,1,Pelican Sunstream 100 Kayak,Australia,2021-12-21,Standard Class,200,0.05,100
30318,25395,2022-01-06,16:38,1,Pelican Sunstream 100 Kayak,Australia,2022-01-12,Standard Class,200,0.2,100
30319,27688,2022-02-09,3:59,1,Pelican Sunstream 100 Kayak,Australia,2022-02-13,Standard Class,200,0.04,100
30320,41833,2022-09-02,15:36,1,Pelican Sunstream 100 Kayak,South Africa,2022-09-06,Standard Class,200,0.0,100
30321,43818,2022-10-01,15:02,1,Pelican Sunstream 100 Kayak,Nigeria,2022-10-05,Standard Class,200,0.06,100
30322,45345,2022-10-23,22:01,1,Pelican Sunstream 100 Kayak,Zambia,2022-10-29,Standard Class,200,0.01,100
30323,47548,2022-11-25,1:49,1,Pelican Sunstream 100 Kayak,Morocco,2022-11-29,Standard Class,200,0.04,100
30324,51828,2023-01-26,13:18,1,Pelican Sunstream 100 Kayak,Brazil,2023-01-30,Standard Class,200,0.02,100
30325,53515,2023-02-20,4:20,1,Pelican Sunstream 100 Kayak,Mexico,2023-02-26,Standard Class,200,0.09,100
30326,53526,2023-02-20,8:11,1,Pelican Sunstream 100 Kayak,Panama,2023-02-22,Standard Class,200,0.03,100
30327,55255,2023-03-17,13:56,1,Pelican Sunstream 100 Kayak,El Salvador,2023-03-23,Standard Class,200,0.01,100
30328,57233,2023-04-15,10:55,1,Pelican Sunstream 100 Kayak,Colombia,2023-04-19,Standard Class,200,0.17,100
30329,57821,2023-04-24,0:55,1,Pelican Sunstream 100 Kayak,Honduras,2023-04-26,Standard Class,200,0.15,100
30330,57821,2023-04-24,0:55,1,Pelican Sunstream 100 Kayak,Honduras,2023-04-26,Standard Class,200,0.13,100
30331,59261,2023-05-15,1:25,1,Pelican Sunstream 100 Kayak,Mexico,2023-05-17,Standard Class,200,0.09,100
30332,59906,2023-05-24,11:23,1,Pelican Sunstream 100 Kayak,Mexico,2023-05-26,Standard Class,200,0.1,100
30333,13628,2021-07-18,22:08,1,Pelican Sunstream 100 Kayak,France,2021-07-22,Standard Class,200,0.03,100
30334,15601,2021-08-16,17:22,1,Pelican Sunstream 100 Kayak,United Kingdom,2021-08-18,Standard Class,200,0.18,100
30335,17896,2021-09-19,5:24,1,Pelican Sunstream 100 Kayak,France,2021-09-21,Standard Class,200,0.02,100
30336,19008,2021-10-05,10:59,1,Pelican Sunstream 100 Kayak,United Kingdom,2021-10-09,Standard Class,200,0.13,100
30337,19843,2021-10-17,15:32,1,Pelican Sunstream 100 Kayak,United Kingdom,2021-10-21,Standard Class,200,0.25,100
30338,63541,2023-07-16,12:53,1,Pelican Sunstream 100 Kayak,France,2023-07-18,Standard Class,200,0.15,100
30339,65013,2023-08-07,0:35,1,Pelican Sunstream 100 Kayak,France,2023-08-11,Standard Class,200,0.09,100
30340,67525,2023-09-12,16:39,1,Pelican Sunstream 100 Kayak,Netherlands,2023-09-18,Standard Class,200,0.02,100
30341,11646,2021-02-06,19:13,1,Diamondback Women's Serene Classic Comfort Bi,Germany,2021-02-09,Standard Class,300,0.05,150
30342,11858,2021-02-28,21:59,1,Diamondback Women's Serene Classic Comfort Bi,Italy,2021-03-03,Standard Class,300,0.0,150
30343,11858,2021-03-04,16:43,1,Diamondback Women's Serene Classic Comfort Bi,Italy,2021-03-06,Standard Class,300,0.25,150
30344,15898,2021-05-30,13:37,1,Diamondback Women's Serene Classic Comfort Bi,France,2021-06-02,Standard Class,300,0.06,150
30345,17896,2023-01-31,17:40,1,Diamondback Women's Serene Classic Comfort Bi,France,2021-06-20,Standard Class,300,0.2,150
30346,17905,2023-02-02,17:40,1,Diamondback Women's Serene Classic Comfort Bi,Germany,2021-06-25,Standard Class,300,0.18,150
30347,19511,2023-03-20,16:12,1,Diamondback Women's Serene Classic Comfort Bi,France,2021-07-10,Standard Class,300,0.16,150
30348,41588,2023-04-24,0:55,1,Diamondback Women's Serene Classic Comfort Bi,Ukraine,2021-08-19,Standard Class,300,0.0,150
30349,19843,2023-03-27,2:42,1,Diamondback Women's Serene Classic Comfort Bi,United Kingdom,2021-07-15,Standard Class,300,0.04,150
30350,45516,2023-05-01,16:30,1,Diamondback Women's Serene Classic Comfort Bi,Ukraine,2021-09-03,Standard Class,300,0.0,150
30351,61871,2021-06-06,14:50,1,Diamondback Women's Serene Classic Comfort Bi,France,2021-11-04,Standard Class,300,0.12,150
30352,61871,2021-06-07,8:00,1,Diamondback Women's Serene Classic Comfort Bi,France,2021-11-05,Standard Class,300,0.13,150
30353,63025,2021-06-19,23:45,1,Diamondback Women's Serene Classic Comfort Bi,United Kingdom,2021-11-27,Standard Class,300,0.15,150
30354,65013,2021-08-16,19:28,1,Diamondback Women's Serene Classic Comfort Bi,France,2021-12-27,Standard Class,300,0.12,150
30355,23586,2022-01-15,12:15,1,Diamondback Women's Serene Classic Comfort Bi,Vietnam,2022-07-24,Standard Class,300,0.07,150
30356,23885,2022-01-30,4:21,1,Diamondback Women's Serene Classic Comfort Bi,Australia,2022-08-08,Standard Class,300,0.25,150
30357,25611,2022-03-08,15:09,1,Diamondback Women's Serene Classic Comfort Bi,Indonesia,2022-09-07,Standard Class,300,0.09,150
